ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding,profile_id,yhat
-3.37246,-0.9267737,0.18544175,-1.0932658000000002,-1.1899636999999998,3.0153556,-1.5120541,2.9141355,-2.6139266,-1.7463324,-1.8071312,-1.2430806,36,1
-3.3702576,-0.92679244,0.18542057,-1.0932581,-1.1899835,3.0154145,-1.5120624,2.91414,-2.6118908,-1.7463214,-1.8040137,-1.2297027,36,1
-3.3669262000000004,-0.9268425,0.18539013,-1.093141,-1.1899706,3.0156543,-1.5120497,2.914139,-2.612798,-1.7463136,-1.799005,-1.2286437,36,1
-3.3656976000000003,-0.92683405,0.18539095,-1.0930996000000002,-1.1899818000000002,3.0157347000000003,-1.5120461,2.9141352000000005,-2.6111474,-1.7463080000000002,-1.7876186,-1.2237308999999998,36,1
-3.374365,-0.92687684,0.1853655,-1.0929898,-1.1899708999999998,3.0159736,-1.5120533,2.9141392999999995,-2.612867,-1.7463039,-1.7849014,-1.2036243999999998,36,1
-3.375199,-0.9269549,0.18534806,-1.0929383999999998,-1.18998,3.0160859,-1.5120538,2.914135700000001,-2.6114504000000003,-1.746301,-1.7827099999999998,-1.1850125,36,1
-3.3675575,-0.9268994,0.1852964,-1.0928472,-1.189976,3.015939,-1.5120548,2.914137,-2.613426,-1.7462988999999998,-1.7785293999999998,-1.1864209,36,1
-3.3566870000000004,-0.9268335,0.18525924,-1.0927893,-1.1899719,3.0156162,-1.5120617,2.9141352000000005,-2.612186,-1.7462974999999998,-1.7666707999999998,-1.1901414,36,1
-3.3507860000000003,-0.9268093,0.18525147,-1.0926812,-1.1899794,3.0153303,-1.5120502,2.9141457,-2.6132605,-1.7452317,-1.7591194,-1.1687747,36,1
-3.3409784,-0.92685455,0.18518795,-1.0925882,-1.1899691,3.0151665000000003,-1.5120528,2.9141378,-2.6113029,-1.7419178,-1.7569188000000002,-1.1448997,36,1
-3.3425093,-0.92684275,0.18521824,-1.0925406000000002,-1.1899833999999998,3.0150564,-1.5120541,2.914139,-2.6127262000000004,-1.7431583,-1.7528446,-1.1341127,36,1
-3.3420365,-0.9268602,0.18514077,-1.0924857,-1.1899652,3.0149667,-1.5120579,2.9141347,-2.6112,-1.743696,-1.7429569,-1.1307254999999998,36,1
-3.3416991,-0.9268727,0.18519548,-1.0924382,-1.1899806,3.0147755000000003,-1.5120492,2.9141383,-2.6122005,-1.7421643,-1.7408986000000002,-1.1164875,36,1
-3.3405328,-0.9268817,0.18514527,-1.0923874,-1.1899703,3.0148714,-1.5120525,2.9141392999999995,-2.610294,-1.7382656000000003,-1.736557,-1.0938678999999998,36,1
-3.336559,-0.92688805,0.18517403,-1.09231,-1.1899798,3.0149293,-1.5120593,2.9141343,-2.6119642000000005,-1.7353833,-1.7242906999999998,-1.081646,36,1
-3.335214,-0.9268774,0.18510558,-1.0922468,-1.189973,3.0148711,-1.512055,2.914142,-2.6100905,-1.7365702,-1.7134429,-1.0824631,36,1
-3.3393483,-0.9268178,0.1850713,-1.092233,-1.1899823,3.0149174,-1.5120536,2.9141448,-2.6112118,-1.731875,-1.7070986,-1.0751058999999998,36,1
-3.3409242999999997,-0.92684394,0.18502803,-1.0921373,-1.1899756,3.0150888,-1.5120559999999998,2.914141,-2.609005,-1.7138586999999998,-1.7057997,-1.0563985,36,1
-3.3385031,-0.9270427,0.18501338,-1.0920324,-1.1899722,3.015376,-1.5120565,2.9141428,-2.6098976,-1.7056273000000002,-1.6991995999999998,-1.041734,36,1
-3.340574,-0.92701113,0.18499836,-1.0920007,-1.1899826999999998,3.0152528,-1.5120447,2.914141,-2.6081278,-1.7131425999999998,-1.6937026000000002,-1.0387437,36,1
-3.3428204,-0.92699915,0.18497428,-1.0918663999999998,-1.18997,3.015192,-1.5120461,2.9141397,-2.609273,-1.7068593999999997,-1.6904216,-1.0343597,36,1
-3.348352,-0.92693865,0.18496874,-1.0918533,-1.1899832,3.0152946,-1.5120525,2.9141407000000004,-2.6073124,-1.6905254,-1.6903039,-1.0210853000000002,36,1
-3.3522003,-0.92691827,0.18488576,-1.0917652,-1.1899673000000002,3.0152798,-1.5120482,2.9141462,-2.609587,-1.6776807,-1.6893973000000002,-1.0092268,36,1
-3.3538725,-0.92698914,0.18490271,-1.0917271000000002,-1.1899818000000002,3.0149713,-1.5120548,2.91414,-2.6084306,-1.6755302,-1.6861206000000002,-1.0040987,36,1
-3.3515620000000004,-0.9270353,0.18487717,-1.0916629999999998,-1.1899707,3.0148623,-1.5120494,2.9141407000000004,-2.6103885,-1.6822,-1.6843826000000002,-1.002516,36,1
-3.3474867,-0.9269875,0.18485871,-1.0916433,-1.1899763,3.0146556,-1.512047,2.91414,-2.6087022,-1.6771381999999997,-1.6815338,-0.9930254,36,1
-3.3482788,-0.9270006,0.18483643,-1.0915562,-1.189973,3.0144596000000003,-1.5120543,2.9141426,-2.6097116,-1.6663266,-1.6709071,-0.9800238,36,1
-3.3457582,-0.9269213,0.18479438,-1.0914892,-1.1899768,3.0143557,-1.51204,2.914138,-2.6076580000000003,-1.6592916000000002,-1.6578456,-0.9782373,36,1
-3.348402,-0.9269012,0.18477945,-1.0914146,-1.1899778,3.0144386,-1.5120497,2.9141452,-2.6084650000000003,-1.6583656999999998,-1.65962,-0.9778648,36,1
-3.3479223,-0.9268349,0.18473627,-1.0913017,-1.1899679,3.014314,-1.5120541,2.9141343,-2.606204,-1.6554823,-1.6582245999999998,-0.97119814,36,1
-3.3521922,-0.9267873,0.1847407,-1.0912653,-1.1899825000000002,3.0145285,-1.5120451,2.9141397,-2.6074276000000003,-1.6455164,-1.6447195,-0.9448761,36,1
-3.3576055,-0.9267533,0.18470445,-1.0911715,-1.1899676,3.0149028,-1.5120572,2.914143,-2.6056790000000003,-1.6377678,-1.6336417,-0.9323206,36,1
-3.3614839999999995,-0.9267289,0.18476513,-1.0911298,-1.1899829,3.0149276,-1.512055,2.9141374,-2.6077683,-1.6344101,-1.6284409,-0.94167817,36,1
-3.364148,-0.9267114,0.1847045,-1.0910376,-1.1899681,3.0148363,-1.5120506,2.9141355,-2.6058424,-1.6315712,-1.625006,-0.9388899,36,1
-3.3595426,-0.9266989,0.18472072,-1.0909964,-1.1899801,3.014801,-1.5120518,2.9141397,-2.607371,-1.6270168,-1.6156841999999998,-0.91434366,36,1
-3.3364987,-0.9266899,0.18461406,-1.0909436,-1.1899719,3.0147111,-1.5120451,2.9141392999999995,-2.6063056,-1.6233373,-1.6041267,-0.8949159,36,1
-3.3246706,-0.9267294,0.18462865,-1.0908891,-1.1899755,3.0146518,-1.5120475,2.9141392999999995,-2.608125,-1.6214888,-1.6030132,-0.8888583000000001,36,1
-3.3183851000000004,-0.9268752,0.18459763,-1.0908488,-1.1899757,3.0143297,-1.5120511,2.914142,-2.6064565,-1.6212759,-1.6027387,-0.88544536,36,1
-3.3134277,-0.92684215,0.18459822,-1.0907790000000002,-1.189974,3.0141013,-1.5120577,2.9141402000000003,-2.6083076000000003,-1.6166906,-1.5986985,-0.8673575000000001,36,1
-3.3227625,-0.9268079,0.1845848,-1.0907394,-1.1899774,3.0141678,-1.5120598,2.9141333,-2.6067324,-1.6111826,-1.5827532,-0.84742844,36,1
-3.310281,-0.9268428,0.18450584,-1.0906614,-1.1899638,3.0143511000000003,-1.5120541,2.9141426,-2.608231,-1.6104918,-1.5733525,-0.8424069,36,1
-3.3008547,-0.9269168,0.18450512,-1.0906476,-1.1899838,3.0142236,-1.5120518,2.9141383,-2.6065150000000004,-1.611152,-1.5734906000000002,-0.8421763000000001,36,1
-3.298532,-0.92700946,0.18445943,-1.090557,-1.1899691,3.0142205,-1.5120541,2.914142,-2.6077847000000003,-1.6077471,-1.5700133,-0.82874507,36,1
-3.3023093,-0.9269536,0.1844617,-1.0905421999999998,-1.1899823,3.0141609000000003,-1.5120543,2.914138,-2.6058578,-1.5979758999999998,-1.5560157,-0.8042628,36,1
-3.2995257000000007,-0.9269397,0.18444313,-1.0904305,-1.1899693999999998,3.0143373,-1.5120516000000002,2.9141397,-2.606773,-1.5914294,-1.5493723999999998,-0.7960437,36,1
-3.297416000000001,-0.9269144,0.18440725,-1.0903752,-1.1899803999999998,3.0143936,-1.5120528,2.9141397,-2.6045556,-1.5872158,-1.547439,-0.7980805999999999,36,1
-3.2955117,-0.9268443,0.18438333,-1.09029,-1.1899729,3.0143929,-1.5120482,2.914143,-2.6055222,-1.5839726,-1.5395792,-0.7914378000000001,36,1
-3.2940323,-0.9267940999999998,0.18437992,-1.0901973,-1.1899767,3.0142765,-1.5120463,2.9141383,-2.6032107000000004,-1.5811148000000002,-1.5272477,-0.7716434,36,1
-3.293157,-0.9267658,0.18435624,-1.0901374,-1.1899767,3.0140085,-1.5120525,2.9141407000000004,-2.6052146,-1.5791669,-1.5201178,-0.75967634,36,1
-3.2944910000000003,-0.92676383,0.18428355,-1.0900826,-1.1899658000000002,3.014113,-1.5120589,2.9141388,-2.6035469,-1.5783771999999998,-1.5197120000000002,-0.7599383000000001,36,1
-3.2968328,-0.9267365,0.18430755,-1.0900347,-1.1899787,3.0140557,-1.5120487,2.9141445,-2.6063356,-1.5770713,-1.5130607,-0.75581145,36,1
-2.957769,-1.0902733999999998,0.18519853,-1.0771072,-1.1901033,2.7962700000000003,-1.2956321000000002,2.7099218,-2.3082626,0.18681629,1.061905,2.2279146,36,1
-2.9648283,-1.0893595,0.19266404,-1.0823988000000002,-1.1901468000000002,2.604425,-1.0877907,2.5335264,-2.3082764,0.1870289,1.0649157,2.2304535,36,1
-2.9737816,-1.0879956,0.20144396,-1.0887678,-1.1901846,2.3740857,-0.8513529000000001,2.3252926,-2.3075633,0.1890424,1.0712696000000002,2.2239153,36,1
-2.9684336,-1.0870912,0.21143931,-1.095817,-1.1902187,2.1167967,-0.58943975,2.0966935,-2.307356,0.1914898,1.0726969,2.2188342,36,1
-2.9687428,-1.0870322,0.22216746,-1.1038736,-1.1902429,1.840646,-0.32833818,1.8477095,-2.306182,0.19321784,1.0720135,2.2233338,36,1
-2.9789830000000004,-1.0874293,0.23333229,-1.1133379,-1.1902486,1.5515541000000002,-0.080950916,1.579497,-2.3063724,0.19388698,1.0716709,2.2321386000000003,36,1
-2.9868524,-1.0881386,0.24528643,-1.123753,-1.1902529,1.2528273,0.16019982,1.2946681999999998,-2.305577,0.1945004,1.0735475,2.2353275000000004,36,0
-2.9927323,-1.0892556,0.2578916,-1.136091,-1.1902668,0.9473731,0.37853718,0.9915132,-2.305146,0.19511521,1.0779363000000002,2.2323036,36,0
-2.9965215,-1.0904392,0.27033445,-1.1498977,-1.190238,0.6525347,0.55734175,0.69156516,-2.30459,0.19558178,1.0802145,2.2282305,36,0
-3.0019326,-1.0915319,0.27944085,-1.1601635,-1.1901609,0.43353137,0.68677956,0.46960866,-2.3045762,0.19719033,1.0789366000000002,2.2261324,36,0
-3.0190034,-1.0925193000000002,0.28587174,-1.1675202,-1.1901131,0.27658778,0.77952224,0.3105676,-2.3038826,0.19848864,1.079783,2.2247593,36,0
-3.0464056,-1.0932013,0.29045674,-1.1728522,-1.1900694,0.16424653,0.8459894,0.19661056,-2.303443,0.19968064,1.0837861999999998,2.2206852,36,0
-3.0683846000000004,-1.0937705,0.29391935,-1.1765333,-1.1900456,0.083799474,0.8935806000000001,0.11495498,-2.302659,0.20038994,1.0849566000000002,2.21493,36,0
-3.0833182,-1.0941651,0.29630464,-1.1792495,-1.1900175,0.0260937,0.9277012,0.05645239,-2.3028972000000003,0.20118369,1.0838149,2.2096484,36,0
-3.0992537,-1.0943134,0.29804250000000004,-1.1811972,-1.1900097,-0.015432257,0.9521485,0.0145268245,-2.302975,0.20194495,1.0858151000000005,2.2043545,36,0
-3.1134176,-1.0943712,0.29927436,-1.1825504,-1.189991,-0.045130223,0.96966976,-0.015511827,-2.3031871,0.20218769,1.0888796,2.1965716,36,0
-3.118373,-1.0940259,0.30029806,-1.1834886999999998,-1.1899861,-0.06629855,0.9822165,-0.037035577,-2.3023129,0.20221013,1.0918765,2.186136,36,0
-3.1173713,-1.0931951000000002,0.30089304,-1.1842345,-1.1899741,-0.08141155,0.991212,-0.052457426,-2.302207,0.20364742,1.0921731,2.175508,36,0
-3.1069746,-1.0916632,0.3013568,-1.1847678,-1.1899722,-0.09230312,0.99765533,-0.06350854,-2.301377,0.20452897,1.0926771,2.1656864,36,0
-3.0945822999999995,-1.0901538,0.30177882,-1.1850497,-1.1899673000000002,-0.100234896,1.0022776,-0.071427315,-2.3011422,0.20490064,1.0953511,2.1572337000000004,36,0
-3.0766132,-1.0882127,0.30197003,-1.1852899,-1.1899667,-0.105963804,1.0055829,-0.07709527,-2.300163,0.20611882,1.0945163,2.1473207000000003,36,0
-3.0660799,-1.0865737,0.30209932,-1.1853946000000002,-1.1899621,-0.109861776,1.007955,-0.08116480000000001,-2.299685,0.20728208,1.0955905,2.1362255,36,0
-3.0627425,-1.0855324,0.30229315,-1.1855375,-1.1899645,-0.11267314,1.0096544,-0.0840749,-2.2990181,0.20870855,1.0955883,2.1259627,36,0
-3.0545068,-1.0855169,0.30239093,-1.1857046,-1.1899604,-0.11460629,1.0108694,-0.08616482,-2.2992902,0.2100165,1.0953561,2.1145425,36,0
-3.0449872000000004,-1.0860038,0.30253088,-1.1857821000000002,-1.1899667,-0.11621409,1.0117421999999998,-0.08766063,-2.2991447,0.21098842,1.0917665,2.097512,36,0
-3.0350611,-1.0867448,0.30248576,-1.1857827,-1.1899616000000002,-0.11731025,1.0123764000000002,-0.088732935,-2.299168,0.21180795,1.0878732,2.0761673,36,0
-3.029873,-1.087749,0.30260932,-1.1857258,-1.1899683,-0.118147925,1.01282,-0.08950011,-2.2982156,0.21328461,1.0849577,2.0571928,36,0
-3.024273,-1.0886258999999998,0.3025089,-1.185737,-1.1899648,-0.11858153,1.0131377,-0.09004882,-2.297683,0.21325055,1.085181,2.0431867,36,0
-3.0157914,-1.089727,0.30262208,-1.1858166,-1.1899717,-0.11899446,1.0133609,-0.09044182,-2.2968466,0.21345057,1.0839642,2.0331507,36,0
-3.021094,-1.0908685,0.30259797,-1.1858785,-1.1899674,-0.11919037,1.0135248,-0.090728894,-2.296817,0.21447897,1.0813559,2.0253723000000003,36,0
-3.0411208,-1.0919067,0.3027011,-1.1858653,-1.1899751,-0.11949237,1.013645,-0.090930365,-2.2964356,0.21538061,1.0795021,2.0177774,36,0
-3.0635173,-1.092855,0.3026818,-1.1858143,-1.1899673000000002,-0.11962525,1.0137436,-0.09107336,-2.296852,0.21631452,1.0785351,2.00894,36,0
-3.0799136000000003,-1.0934017,0.302651,-1.1857612,-1.1899761,-0.1196188,1.0138208,-0.09117507,-2.2965865,0.2156877,1.0777559,1.9987415,36,0
-3.0815156000000004,-1.0936843,0.30257636,-1.1858023000000002,-1.1899668,-0.11954499,1.013832,-0.09125355,-2.2963595000000003,0.21622671,1.0766813,1.9874241,36,0
-3.0585268,-1.0935645,0.30257657,-1.1858594,-1.189974,-0.119580075,1.0138682,-0.09130743,-2.295599,0.21659407,1.0758464,1.9768122,36,0
-3.0340364,-1.093297,0.30249768,-1.1858615,-1.1899654,-0.11968944,1.0138896000000002,-0.09134318,-2.2950997,0.21757779,1.0752559,1.9685553,36,0
-3.0325608,-1.0923533,0.30268538,-1.185794,-1.189973,-0.11988803,1.0139093,-0.09137117,-2.2941701,0.21803628,1.0747954,1.9579027,36,0
-3.0251322,-1.0909951999999998,0.30251434,-1.1857733999999998,-1.1899620000000002,-0.1198513,1.0139195,-0.09139058,-2.2937274,0.2180725,1.0734879,1.943278,36,0
-3.0125463,-1.0891247,0.30248868,-1.1858278999999998,-1.1899699,-0.11985326,1.0139264,-0.09140404,-2.2927432,0.21838394,1.0721971,1.928588,36,0
-3.0183609,-1.0873389,0.30242896,-1.1858983,-1.189961,-0.11978014,1.0139294,-0.09141214,-2.2925544,0.21810104,1.0716511999999998,1.9166468,36,0
-3.0211662999999995,-1.0851877,0.3026822,-1.1858622,-1.1899707,-0.11991327,1.0139374,-0.09142224,-2.2919679,0.21732461,1.0710853,1.9063729,36,0
-3.006831,-1.0831401000000005,0.3025718,-1.1858605,-1.1899621,-0.12001074,1.013941,-0.09142862,-2.291801,0.21753624,1.0687599,1.8939034,36,0
-2.991311,-1.0815965,0.30236694,-1.185851,-1.189973,-0.1200737,1.0139426,-0.091430075,-2.2909493,0.21745887,1.0665883,1.8791305,36,0
-2.9950228,-1.0811632,0.30232674,-1.1858298,-1.1899635,-0.12012778,1.0139407,-0.09143359,-2.2905588,0.21715236,1.065195,1.8641938,36,0
-2.999892,-1.0817897,0.30236447,-1.185898,-1.1899751,-0.12001197,1.0139415,-0.09143634,-2.289864,0.21685687,1.0625949,1.85046,36,0
-3.0114490000000003,-1.0830356,0.3024625,-1.1858468,-1.1899672,-0.11998787,1.0139732,-0.09143427,-2.2901304,0.21721181,1.0578117,1.8370024,36,0
-3.0112023,-1.0844219,0.30247954,-1.1858171,-1.1899779,-0.12001054,1.0139722,-0.09143657,-2.2896285,0.21734115,1.0535058000000002,1.8214358,36,0
-3.0155916,-1.0861595,0.30236167,-1.1858057,-1.1899691,-0.11996627,1.01395,-0.091441214,-2.2893171000000003,0.21697067,1.0500136999999998,1.8052095,36,0
-3.0182676,-1.0880136,0.30243066,-1.1857972,-1.1899778,-0.11990439999999998,1.0139396,-0.09144072,-2.2885046,0.21694723,1.0471796,1.7921269,36,0
-3.021634,-1.0893158,0.30228190000000005,-1.185889,-1.1899719,-0.11979242,1.0139402,-0.09143819,-2.288402,0.21732876,1.0452433,1.7817193999999998,36,0
-3.0299392000000003,-1.0903667,0.30251878,-1.1858861,-1.1899796,-0.119790256,1.0139592,-0.09144119,-2.288175,0.21767148,1.0417984,1.7714487,36,0
-3.0347571,-1.0912839,0.30262467,-1.1858215,-1.1899753,-0.11984683,1.0139451,-0.0914397,-2.288112,0.21758822,1.0384041,1.7610706000000005,36,0
-3.0234349,-1.0920297,0.30272204,-1.1857573,-1.1899809,-0.119938076,1.0139449,-0.09143986,-2.2868092,0.21774688,1.0350496,1.7505043000000002,36,0
-3.0188549,-1.0925790000000002,0.30267107,-1.1856998,-1.1899718,-0.11985648,1.0139469,-0.09143975,-2.2863955,0.2191135,1.0292646,1.7398031000000005,36,0
-3.0273154,-1.09281,0.30272853,-1.1857218,-1.1899772,-0.119807325,1.0139447,-0.09144034,-2.2854316000000003,0.22005647,1.0236222,1.7293116999999998,36,0
-3.0374632000000004,-1.0922892,0.3023581,-1.1858219,-1.1899695,-0.11974736,1.0139476,-0.09143854,-2.2849324,0.22112367,1.0191448,1.7190537,36,0
-3.0358694,-1.0909107,0.3024721,-1.1858277,-1.1899738000000002,-0.11986417,1.0139451,-0.09144064,-2.284109,0.22095613,1.0158440999999998,1.707423,36,0
-3.0349379,-1.0889886999999998,0.30235243,-1.1857973,-1.1899661,-0.119941205,1.013945,-0.09143874,-2.2842271,0.22123568,1.0123152,1.6957561999999995,36,0
-3.0429006000000003,-1.0865873,0.30246207,-1.185718,-1.1899704,-0.12008771,1.0139538,-0.09143948,-2.2837650000000003,0.22263497,1.008871,1.6837212,36,0
-3.0429528,-1.0841663,0.3024545,-1.1857128,-1.1899642,-0.11998817,1.0139462,-0.09143962,-2.283727,0.222671,1.0062616,1.6717581999999995,36,0
-3.0370739,-1.0821544,0.30257738,-1.1857424,-1.1899663,-0.1198592,1.0139561,-0.091441296,-2.2832088,0.2212532,1.0043918,1.6604686000000002,36,0
-3.037182,-1.0808456,0.30265879999999995,-1.1857212,-1.1899635,-0.11993512,1.0139424,-0.0914379,-2.283074,0.22101343,1.0030521,1.6495916000000002,36,0
-3.0439012,-1.0801243,0.30260843,-1.1856916000000002,-1.1899679,-0.11999914,1.0139462,-0.09144237,-2.282105,0.22089393,0.9972057,1.6384536,36,0
-3.0544827000000003,-1.0797325,0.3025281,-1.1856833,-1.1899636999999998,-0.11999501,1.0139476,-0.09144165,-2.281742,0.22040375,0.9907548,1.6256164,36,0
-3.058559,-1.0800682,0.30252013,-1.1856915,-1.1899669,-0.11996975,1.0139489,-0.09144257,-2.2812154,0.2198923,0.98527604,1.6128222,36,0
-3.0625880000000003,-1.081302,0.30257538,-1.1857383,-1.1899626,-0.119872354,1.0139443,-0.09144015,-2.2810545,0.21942613,0.97790456,1.601322,36,0
-3.0636349,-1.0828195,0.302695,-1.185705,-1.1899705,-0.11986779,1.0139462,-0.09144009,-2.2801323,0.21919815,0.9708403,1.5897616,36,0
-3.0626552000000005,-1.0843314,0.30269173,-1.1856993,-1.189966,-0.11993857,1.013951,-0.091440134,-2.279943,0.21889637,0.9654758,1.5774313999999998,36,0
-3.062643,-1.086045,0.30250597,-1.1856911,-1.1899736,-0.11996465,1.0139521,-0.0914406,-2.2794874,0.21893318,0.95997524,1.5663624,36,0
-3.063142,-1.0877113,0.30241242,-1.1857147,-1.1899674999999998,-0.119830094,1.0139451,-0.09143903,-2.2797372000000005,0.21696495,0.95434463,1.5556823999999998,36,0
-3.0581644,-1.089303,0.30259383,-1.1857215,-1.1899736,-0.11973381,1.0139439,-0.09144131,-2.279075,0.21483293,0.9492063,1.5448408000000002,36,0
-3.0420723,-1.0903553,0.3024467,-1.1857985,-1.1899717,-0.11972696,1.0139507,-0.091443196,-2.278649,0.21328579,0.94404584,1.5342755,36,0
-3.0206885,-1.0908563999999998,0.30247986,-1.1857965,-1.1899768,-0.11979346,1.013946,-0.09144176,-2.2780037,0.21177487,0.939886,1.5235181,36,0
-3.0144906,-1.0912194,0.30262855,-1.1857034,-1.1899691,-0.11987783,1.0139476,-0.09144058,-2.277961,0.21052322,0.9357844,1.512781,36,0
-3.0107958,-1.0908928,0.3024912,-1.1856822,-1.1899735,-0.119996786,1.0139462,-0.0914402,-2.2770262000000003,0.20985566,0.93231875,1.5032828,36,0
-3.0068018,-1.0901139,0.30257386,-1.185707,-1.189966,-0.11987417,1.0139472,-0.09144173,-2.2769802,0.20823745,0.92943716,1.4929743999999998,36,0
-3.0008175,-1.0885658,0.30267644,-1.1857044,-1.1899712,-0.11985565,1.0139402,-0.09143961,-2.2764404,0.20662063,0.92730117,1.4821057,36,0
-3.0019417,-1.0859716,0.30270642,-1.1856891,-1.1899639,-0.119910784,1.0139538,-0.09144176,-2.2762830000000003,0.20492545,0.9228241,1.473137,36,0
-3.0081127,-1.0831685,0.3025835,-1.1856432,-1.1899672,-0.12004917,1.0139482,-0.09144197,-2.2757661,0.20426458,0.9158241,1.464867,36,0
-3.0108118,-1.0797818,0.3025426,-1.1856241,-1.1899598999999998,-0.11998712,1.013946,-0.09144223,-2.2753384,0.20388858,0.90842336,1.4527016,36,0
-3.0228267000000004,-1.0775173999999998,0.30247712,-1.185688,-1.1899648,-0.119889885,1.013942,-0.09144131,-2.2740266,0.20299403,0.9028331,1.4377316999999998,36,0
-3.03979,-1.0764412,0.30253398,-1.1857289,-1.1899573,-0.119849645,1.0139463,-0.09144031,-2.2736394,0.20189397,0.8974629000000001,1.4065067,36,0
-3.049471,-1.0751383,0.30248025,-1.185693,-1.1899655,-0.119897716,1.0139459000000002,-0.091438375,-2.2732728,0.20111853,0.88978064,1.3683842,36,0
-3.0521228,-1.0746298,0.30246890000000004,-1.1856493,-1.1899565,-0.11998769,1.0139495,-0.09144003,-2.273389,0.20004602,0.8830804,1.3381158000000002,36,0
-3.0533905,-1.0749687,0.30264488,-1.1855806999999998,-1.1899645,-0.11988484,1.0139444,-0.09143995,-2.2729094,0.19908237,0.87852085,1.3164278,36,0
-3.0585607999999995,-1.0760996,0.30272913,-1.1856142,-1.1899576,-0.11985601,1.0139503,-0.09143979,-2.272805,0.19833352,0.8709607,1.3008876,36,0
-3.0621884,-1.0782243,0.30260196,-1.1856966999999998,-1.1899658000000002,-0.11980832,1.0139444,-0.091438845,-2.271643,0.19758268,0.86350346,1.2897522,36,0
-3.0654557,-1.0803415,0.30262956,-1.1857053,-1.1899620000000002,-0.11995059,1.0139437,-0.09144159,-2.2707348,0.19691905,0.8577378000000001,1.2817737,36,0
-3.0643494,-1.0824227,0.30263695,-1.1856586,-1.1899688,-0.12002076,1.0139488,-0.09144139,-2.2695396,0.19642632,0.8534176,1.2760569,36,0
-3.0603456,-1.084527,0.30286297,-1.1855653999999998,-1.1899678,-0.12018398,1.0139463,-0.09144188,-2.26913,0.19623752,0.84805274,1.2719604,36,0
-3.0616543,-1.0863669,0.3025845,-1.185647,-1.1899705,-0.12010128,1.0139447,-0.09144244,-2.2680402,0.19597255,0.8423936,1.2690253,36,0
-3.0606105,-1.0874907,0.30250353,-1.1856997,-1.1899697,-0.11994907,1.0139437,-0.09144111,-2.2675188,0.19529593,0.8355937,1.266922,36,0
-3.0592475,-1.0884608,0.30261996,-1.1856728,-1.189974,-0.119918525,1.0139446,-0.091438204,-2.2665405,0.19471557,0.828523,1.2654153,36,0
-3.0616424,-1.0889078,0.30269232,-1.1856445,-1.1899719,-0.119913645,1.0139514,-0.091441266,-2.2665372,0.194752,0.8223193000000001,1.2643355,36,0
-3.0656123,-1.0885347,0.30258915,-1.1856074,-1.1899751,-0.11988734,1.0139505,-0.091439456,-2.2663233,0.19487347,0.81670195,1.2635148,36,0
-3.0612159,-1.0877551,0.30252498,-1.1856433000000002,-1.1899705,-0.1197459,1.013947,-0.09143945,-2.2664049,0.19504276,0.81093484,1.2622896,36,0
-3.0591912,-1.0865782,0.30257636,-1.1856512,-1.1899729,-0.11965586,1.0139475,-0.09144001,-2.2656987,0.19509907,0.80618167,1.2602692,36,0
-3.0595536,-1.0845876,0.30253246,-1.1856339,-1.1899697,-0.11972942,1.0139440999999998,-0.09144226,-2.2656145,0.1935602,0.80136985,1.2568921,36,0
-3.0658982000000004,-1.0820843,0.30238804,-1.1856397,-1.1899704,-0.1198168,1.013953,-0.091440484,-2.2652926,0.18974343,0.79748976,1.2522057,36,0
-3.0629263,-1.0794909,0.3024173,-1.1855984,-1.1899658000000002,-0.119925335,1.0139455,-0.09144,-2.2654643,0.18646449,0.79314846,1.2464198,36,0
-3.0469234,-1.0768503,0.30238083,-1.1856201000000002,-1.1899693999999998,-0.11990007,1.013943,-0.09144092,-2.2651162,0.18340741,0.78882,1.2390591999999998,36,0
-3.0351436,-1.0747106000000002,0.30242318,-1.1856526,-1.1899674,-0.11978591,1.0139421999999998,-0.09143848,-2.2646284,0.17761652,0.7846345,1.2304916,36,0
-3.0305223,-1.0734165,0.3024163,-1.1856606,-1.1899687,-0.11986626,1.0139477,-0.09143974,-2.2634223,0.17097084,0.78073794,1.2220768,36,0
-3.0252044,-1.0729111,0.30235395,-1.1857030000000002,-1.1899683,-0.11988635,1.0139478000000002,-0.091442734,-2.2634223,0.16567151,0.77775884,1.2144594,36,0
-3.0213702,-1.0732343999999998,0.3023924000000001,-1.1856472,-1.1899698,-0.11992992,1.0139505,-0.09144008,-2.2629073,0.16451159,0.7756164000000001,1.206499,36,0
-3.018888,-1.0750674,0.30265373,-1.1855351,-1.1899685,-0.11989443,1.0139469,-0.09144154,-2.262367,0.16136691,0.77408165,1.196912,36,0
-3.0190163,-1.0775926000000002,0.30260497,-1.1856031,-1.1899725,-0.11980044,1.0139463,-0.09144063,-2.2613337,0.15924631,0.7729816999999999,1.1859446000000002,36,0
-3.0155203,-1.0799048999999998,0.3026443,-1.185631,-1.1899712,-0.11984826,1.0139437,-0.091441125,-2.2610743,0.15734856,0.7721935999999999,1.1760924,36,0
-3.0131907000000004,-1.0818024,0.3027075,-1.1855806999999998,-1.1899763,-0.11992314,1.0139472,-0.09144104,-2.2595747000000004,0.1553827,0.7716288,1.1673768999999998,36,0
-3.0128443,-1.0836093,0.3024857,-1.185586,-1.1899734,-0.11995367,1.0139463,-0.09143799,-2.260374,0.15370563,0.771224,1.1598371,36,0
